brand_name,id,price,item_url,Item_name,Color_options,Item_type,materials,product_description/features/details,color1_img1,color2_img1,color3_img1,color4_img1,color5_img1,color6_img1,color7_img1,img2,img3,img4,img5
Uniqlo,469869,79.9,https://www.uniqlo.com/us/en/products/E469869-000/00,Ultra Light Down Jacket,"['01-OFF WHITE', '04-GRAY', '09-BLACK', '12-PINK', '19-WINE', '32-BEIGE', '52-GREEN', '59-DARK GREEN', '69-NAVY']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: Down ( Minimum 90% Down )/ Back: 100% Nylon,"Premium down with a fill power of 750+.* Constructed without down packing for lightweight warmth. *Measured by the IDFB method
Made with Toray’s NANODESIGN™ technology for improved water-repellency. fluorine-free water repellency.
Anti-static lining.
Comes with a carrying pouch for compact storage on the go.
- Updated slightly longer length and a fitted silhouette.
- Sleek front placket design.
- Hand-washable.
Function details
- Fit: Regular
- Pockets: With Pockets",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469869/item/usgoods_01_469869_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469869/item/usgoods_04_469869_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469869/item/usgoods_09_469869_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469869/item/usgoods_12_469869_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469869/item/usgoods_19_469869_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469869/item/usgoods_32_469869_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469869/item/usgoods_52_469869_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469869/sub/usgoods_469869_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469869/sub/goods_469869_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469869/sub/goods_469869_sub13_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469869/sub/goods_469869_sub14_3x4.jpg?width=400
Uniqlo,473413,79.9,https://www.uniqlo.com/us/en/products/E473413-000/00,Ultra Light Down Parka,"['00-WHITE', '04-GRAY', '09-BLACK', '69-NAVY']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: Body: Down ( Minimum 90% Down )/ Hood Edge: 100% Polyester/ Back: 100% Nylon,"Premium down with a fill power of 750+.* *Measured by the IDFB method Made without down packs for an incredibly lightweight feel.
Pocketable design with a storage pouch for easy carrying on the go.
Water-repellent finish protects against light rain. *The fabric is coated with a water-repellent agent so the effect lasts. The finish is not permanent.
Anti-static lining.
- Length covers the hips for warmth.
- Hand-washable for easy care.
Function details
- Fit: Regular
- Pockets: With Pockets",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/473413/item/usgoods_00_473413_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/473413/item/usgoods_04_473413_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/473413/item/usgoods_09_473413_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/473413/item/usgoods_69_473413_3x4.jpg?width=400,,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/473413/sub/usgoods_473413_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/473413/sub/usgoods_473413_sub9_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/473413/sub/goods_473413_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/473413/sub/goods_473413_sub14_3x4.jpg?width=400
Uniqlo,469870,49.9,https://www.uniqlo.com/us/en/products/E469870-000/00,Ultra Light Down Vest,"['01-OFF WHITE', '04-GRAY', '09-BLACK', '34-BROWN', '60-LIGHT BLUE']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: Down ( Minimum 90% Down )/ Back: 100% Nylon,"Lightweight yet warm premium down with a fill power of 750+. Incredibly lightweight.
Anti-static lining.
Comes with a convenient storage pouch.
Water-repellent finish. *The fabric is coated with a water-repellent agent so the effect lasts longer. The finish is not permanent.
- Fitted silhouette.
- Updated slightly longer length and front placket design for a sleek, versatile style.
- Hand-washable.
Function details
- Fit: Regular
- Pockets: With Pockets",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469870/item/usgoods_01_469870_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469870/item/usgoods_04_469870_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469870/item/usgoods_09_469870_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469870/item/usgoods_34_469870_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469870/item/usgoods_60_469870_3x4.jpg?width=400,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469870/sub/usgoods_469870_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469870/sub/usgoods_469870_sub9_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469870/sub/goods_469870_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469870/sub/goods_469870_sub14_3x4.jpg?width=400
Uniqlo,469872,129.9,https://www.uniqlo.com/us/en/products/E469872-000/00,Ultra Light Down Long Coat,"['08-DARK GRAY', '09-BLACK', '31-BEIGE']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: Body: Down ( Minimum 90% Down )/ Hood Edge: 100% Polyester/ Back: 100% Nylon,"Pockets with slide fasteners.
Anti-static lining.
Comes with a storage pouch for easy carrying.
Two-way design with a removable hood.
- Three side panels on the body create a more flattering silhouette.
- Hand-washable.
- Water-repellent finish protects against light rain. *The fabric is coated with a water-repellent agent so the effect lasts. The finish is not permanent.
Function details
- Fit: Regular
- Pockets: With Pockets(Inside pocket(s))",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469872/item/usgoods_08_469872_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469872/item/usgoods_09_469872_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469872/item/usgoods_31_469872_3x4.jpg?width=400,,,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469872/sub/usgoods_469872_sub9_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469872/sub/goods_469872_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469872/sub/goods_469872_sub13_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469872/sub/goods_469872_sub14_3x4.jpg?width=400
Uniqlo,469862,69.9,https://www.uniqlo.com/us/en/products/E469862-000/00,PUFFTECH Compact Jacket,"['01-OFF WHITE', '09-BLACK', '12-PINK', '32-BEIGE', '56-OLIVE']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: 100% Polyester/ Back: 100% Nylon,"High-performance hollow fiber padding traps air for warmth.
Outer fabric made of ultra-fine fibers provides a soft touch.
Collar fastens with snap buttons.
Soft stretch tape inside the cuffs makes it easy to roll up the sleeves.
Comes with a storage pouch for easy carrying.
- Quick-drying and hand-washable for easy care.
- Perfect as an inner or outer layer for protection against the cold.
- Water-repellent finish protects against light rain. *The fabric is coated with a water-repellent agent so the effect lasts. The finish is not permanent.
- Anti-static lining.
Function details
- Fit: Regular
- Pockets: With Pockets(Inside pocket(s))",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469862/item/usgoods_01_469862_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469862/item/usgoods_09_469862_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469862/item/usgoods_12_469862_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469862/item/usgoods_32_469862_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469862/item/usgoods_56_469862_3x4.jpg?width=400,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469862/sub/usgoods_469862_sub1_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469862/sub/usgoods_469862_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469862/sub/goods_469862_sub13_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469862/sub/goods_469862_sub14_3x4.jpg?width=400
Uniqlo,469864,79.9,https://www.uniqlo.com/us/en/products/E469864-000/00,PUFFTECH Relaxed Jacket | Quilted,"['09-BLACK', '30-NATURAL', '32-BEIGE', '57-OLIVE']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Polyester/ Filling: 100% Polyester/ Back: 100% Polyester,"High-performance padding made with hollow yarn traps the air for extra warmth.
Water-repellent finish protects against light rain. *The fabric is coated with a water-repellent agent so the effect lasts. The finish is not permanent.
Diamond quilting and cocoon silhouette for a casual style.
- Hand-washable for easy care.
- Easy to mix and match with T-shirts and voluminous inner layers.
Function details
- Fit: Oversized
- Pockets: With Pockets(Inside pocket(s))",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469864/item/usgoods_09_469864_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469864/item/usgoods_30_469864_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469864/item/usgoods_32_469864_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469864/item/usgoods_57_469864_3x4.jpg?width=400,,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469864/sub/usgoods_469864_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469864/sub/goods_469864_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469864/sub/goods_469864_sub12_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469864/sub/goods_469864_sub13_3x4.jpg?width=400
Uniqlo,472584,69.9,https://www.uniqlo.com/us/en/products/E472584-000/00,PUFFTECH Jacket | 2023 Version,['09-BLACK'],WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: 100% Polyester/ Back: 100% Nylon/ Pocket Lining: 100% Polyester,"- Features our new high-performance 'PUFFTECH' padding technology.
- Ultra fine, hollow yarn traps air for extra warmth.
- Anti-static lining.
- Water-repellent finish. *The fabric is coated with a water-repellent agent so the effect lasts longer. The finish is not permanent.
- Pocketable design.
- Fitted silhouette in a slightly longer length.
- Sleek front placket design.",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/472584/item/usgoods_09_472584_3x4.jpg?width=400,,,,,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/472584/sub/usgoods_472584_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/472584/sub/usgoods_472584_sub9_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/472584/sub/goods_472584_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/472584/sub/goods_472584_sub14_3x4.jpg?width=400
Uniqlo,469871,79.9,https://www.uniqlo.com/us/en/products/E469871-000/00,PUFFTECH Parka,"['08-DARK GRAY', '09-BLACK', '30-NATURAL', '72-PURPLE']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Polyester/ Back: 100% Polyester/ Filling: 100% Polyester,"High-performance padding made with hollow yarn traps the air for extra warmth.
Water-repellent finish protects against light rain. *The fabric is coated with a water-repellent agent so the effect lasts. The finish is not permanent.
Special double-weave fabric keeps the padding in place and blocks out wind and light rain.
Rounded hem and drop shoulder details make it easy to wear around town.
- Hand-washable for easy care.
Function details
- Fit: Regular
- Pockets: With Pockets",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469871/item/usgoods_08_469871_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469871/item/usgoods_09_469871_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469871/item/usgoods_30_469871_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469871/item/usgoods_72_469871_3x4.jpg?width=400,,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469871/sub/usgoods_469871_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469871/sub/goods_469871_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469871/sub/goods_469871_sub13_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469871/sub/goods_469871_sub14_3x4.jpg?width=400
Uniqlo,469863,49.9,https://www.uniqlo.com/us/en/products/E469863-000/00,PUFFTECH Compact Vest,"['01-OFF WHITE', '09-BLACK', '32-BEIGE', '37-BROWN', '70-LIGHT PURPLE']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: 100% Polyester/ Back: 100% Nylon,"High-performance hollow fiber padding traps air for extra warmth.
Outer fabric made of ultra-fine fibers provides a soft touch.
Collar fastens with snap buttons.
Comes with a storage pouch for easy carrying.
- Water repellent, quick-drying and hand-washable for easy care.
- Perfect as an inner or outer layer for protection against the cold.
- Water-repellent finish protects against light rain. *The fabric is coated with a water-repellent agent so the effect lasts. The finish is not permanent.
- Anti-static lining.
Function details
- Fit: Regular
- Pockets: With Pockets(Inside pocket(s))",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469863/item/usgoods_01_469863_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469863/item/usgoods_09_469863_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469863/item/usgoods_32_469863_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469863/item/usgoods_37_469863_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469863/item/usgoods_70_469863_3x4.jpg?width=400,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469863/sub/usgoods_469863_sub1_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469863/sub/usgoods_469863_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469863/sub/usgoods_469863_sub9_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469863/sub/goods_469863_sub11_3x4.jpg?width=400
Uniqlo,471547,69.9,https://www.uniqlo.com/us/en/products/E471547-000/00,PUFFTECH Non-Quilted Vest,"['09-BLACK', '36-BROWN', '54-GREEN']",WOMEN/outerwear-and-blazers/ultra-light-down,"Shell: 50% Lyocell, 50% Cotton/ Filling: 100% Polyester/ Lining: 100% Cotton","‘PUFFTECH’ is made of a textured fabric that feels comfortable against the skin.
Warm sleeveless outerwear with padding that can be used as either outerwear or innerwear depending on your mood. The minimalist design conceals the snaps, and the lining is made of brushed flannel cotton for a comfortable fit.
Uniqlo U",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/471547/item/usgoods_09_471547_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/471547/item/usgoods_36_471547_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/471547/item/usgoods_54_471547_3x4.jpg?width=400,,,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/471547/sub/usgoods_471547_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/471547/sub/goods_471547_sub14_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/471547/sub/goods_471547_sub17_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/471547/sub/goods_471547_sub18_3x4.jpg?width=400
Uniqlo,472013,79.9,https://www.uniqlo.com/us/en/products/E472013-000/00,PUFFTECH Quilted Oversized Coat,"['09-BLACK', '33-KHAKI']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: 100% Polyester/ Back: 100% Nylon,"High-performance padding made with hollow yarn traps the air for extra warmth.
Stylish design with four pockets for plenty of storage.
Water-repellent finish protects against light rain. *The fabric is coated with a water-repellent agent so the effect lasts. The finish is not permanent.
UNIQLO : C
- Collared design.
- With slits for easy movement.
- Oversized silhouette.",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/472013/item/usgoods_09_472013_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/472013/item/usgoods_33_472013_3x4.jpg?width=400,,,,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/472013/sub/usgoods_472013_sub8_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/472013/sub/goods_472013_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/472013/sub/goods_472013_sub13_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/472013/sub/goods_472013_sub14_3x4.jpg?width=400
Uniqlo,460914,39.9,https://www.uniqlo.com/us/en/products/E450310-000/00,Ultra Light Down Jacket | 2023 Version,"['01-OFF WHITE', '02-LIGHT GRAY', '04-GRAY', '09-BLACK', '32-BEIGE', '38-DARK BROWN', '58-DARK GREEN', '69-NAVY']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: Down ( Minimum 90% Down )/ Back: 100% Nylon/ Pocket Lining: 100% Polyester,"- Made with ultra fine yarns for incredible lightness.
- Warm premium down with a fill power of 750*. *Measured by the IDFB method
- Specially constructed without down packing for an ultra light weight.
- Anti-static lining.
- Water-repellent finish. *The fabric is coated with a water-repellent agent so the effect lasts longer. The finish is not permanent.
- Boxy cut in a slightly shorter length.
- Covered fastener helps keep cold air out.
- Pocketable design.
Function details
- Fit: Relaxed
- Pockets: With Pockets
Please note that this product may have different product ID, even if it is the same item.",https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/item/goods_01_450310_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/item/goods_02_450310_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/item/goods_04_450310_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/item/goods_09_450310_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/item/goods_32_450310_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/item/goods_38_450310_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/item/goods_58_450310_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/sub/goods_450310_sub13_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/sub/goods_450310_sub14_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/sub/goods_450310_sub17_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450310/sub/goods_450310_sub19_3x4.jpg?width=400
Uniqlo,460915,79.9,https://www.uniqlo.com/us/en/products/E450311-000/00,Ultra Light Down Parka | 2023 Version,"['01-OFF WHITE', '09-BLACK', '69-NAVY']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: Body: Down ( Minimum 90% Down )/ Hood Edge: 100% Polyester/ Back: 100% Nylon/ Pocket Lining: 100% Polyester,"- Made from lightweight 10-denier fabric.
- Sporty look in a durable ripstop construction.
- Durable water-repellent coating for light rain. *A water-repellent coating is applied to the surface of the fabric for a longer-lasting water-repellent effect.THE FINISH IS NOT PERMANENT.
- Anti-static lining.
-750+ Fill Power* high quality down. *by IDFB Measurement method
-No down pack for Ultra Light Weight.
-Pocketable design. Including its own carrying bag.
- Length that covers the hips to keep you warm.
- Thick quilting for a down-like puffy urban look.
- Suitable for a variety of occasions, from daily wear to sports.",https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450311/item/goods_01_450311_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450311/item/goods_09_450311_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450311/item/goods_69_450311_3x4.jpg?width=400,,,,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450311/sub/usgoods_450311_sub9_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450311/sub/goods_450311_sub14_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450311/sub/goods_450311_sub15_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450311/sub/goods_450311_sub17_3x4.jpg?width=400
Uniqlo,460916,29.9,https://www.uniqlo.com/us/en/products/E450312-000/00,Ultra Light Down Vest | 2023 Version,"['01-OFF WHITE', '05-GRAY', '09-BLACK', '12-PINK', '31-BEIGE', '69-NAVY']",WOMEN/outerwear-and-blazers/ultra-light-down,This item ships with one of the below options. Note that you cannot specify a preference at this time.,"- Warm premium down with a fill power of 750*. *Measured by the IDFB method
- Specially constructed without down packing for an ultra light weight.
- Matte texture gives a neat impression.
- Water-repellent finish. *The fabric is coated with a water-repellent agent so the effect lasts longer. The finish is not permanent.
- Anti-static lining.
- Convenient pocketable design.
- A boxy silhouette that pairs well with roomy bottoms.
Please note that this product may have different product ID, even if it is the same item.",https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/item/goods_01_450312_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/item/goods_05_450312_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/item/goods_09_450312_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/item/goods_12_450312_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/item/goods_31_450312_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/item/goods_69_450312_3x4.jpg?width=400,,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/sub/goods_450312_sub14_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/sub/goods_450312_sub15_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/sub/goods_450312_sub17_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450312/sub/goods_450312_sub18_3x4.jpg?width=400
Uniqlo,460909,39.9,https://www.uniqlo.com/us/en/products/E450314-000/00,PUFFTECH Quilted Jacket | 2023 Version,"['01-OFF WHITE', '09-BLACK', '32-BEIGE', '34-BROWN', '56-OLIVE', '71-PURPLE']",WOMEN/outerwear-and-blazers/ultra-light-down,Face: 100% Nylon/ Filling: 100% Polyester/ Back: 100% Nylon/ Pocket Lining: 100% Polyester,"- Warm and lightweight.
- Anti-static.
- Water-repellent finish. *The fabric is coated with a water-repellent agent so the effect lasts longer. The finish is not permanent.
- Pocketable design.
- Quilted design makes a great inner or outer layer.
- The placket, collar, and cuffs are piped with grosgrain tape for extra durability.
- The collar folds inward to stay hidden under a V-neck coat.
- Perfect for layering.
Warm Padded has been revised to the new name, PUFFTECH.
Please note that this product may have different product ID, even if it is the same item.",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450314/item/usgoods_01_450314_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450314/item/usgoods_09_450314_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450314/item/usgoods_32_450314_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450314/item/usgoods_34_450314_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450314/item/usgoods_56_450314_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450314/item/usgoods_71_450314_3x4.jpg?width=400,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450314/sub/usgoods_450314_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450314/sub/usgoods_450314_sub9_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450314/sub/goods_450314_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/450314/sub/goods_450314_sub13_3x4.jpg?width=400
Uniqlo,469896,149.9,https://www.uniqlo.com/us/en/products/E469896-000/00,Seamless Down Parka,"['01-OFF WHITE', '07-GRAY', '09-BLACK', '31-BEIGE', '58-DARK GREEN', '67-BLUE']",WOMEN/outerwear-and-blazers/down-jackets-and-coats,Shell: 100% Polyester/ Filling: Body: Down ( Minimum 90% Down )/ Hood Edge: Inner Layer: 100% Polyester/ Lining: 100% Polyester,"Warm premium down with a fill power of 750+.* *Measured by the IDFB method
Hood and cushioned collar for extra warmth around the neck.
Water-repellent finish protects against light rain. Fluorine-free water repellency. *The finish is not permanent.
Front waterproof fastener keeps rainwater out.
Warm, fleece-lined pockets.
- Updated with a cocoon silhouette for a more refined design.
- High-performance down with improved wind resistance and water repellency.
- Seamless design for extra warmth.",https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469896/item/usgoods_01_469896_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469896/item/usgoods_07_469896_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469896/item/usgoods_09_469896_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469896/item/usgoods_31_469896_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469896/item/usgoods_58_469896_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469896/item/usgoods_67_469896_3x4.jpg?width=400,,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469896/sub/usgoods_469896_sub7_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/469896/sub/usgoods_469896_sub9_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469896/sub/goods_469896_sub11_3x4.jpg?width=400,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/469896/sub/goods_469896_sub13_3x4.jpg?width=400
